date,fix_mid,intrinsic_v1,intrinsic_v2,naive_rw,err_v2,err_rw,ret_basket,kf_state
2022-04-12,2.99095,2.9842114576764627,3.0089311699472496,2.98235,-0.01798116994724941,0.008600000000000385,0.0006239633162453775,0.024719712270786846
2022-04-13,2.99645,2.993485526653993,3.017491214131995,2.99095,-0.021041214131995112,0.005499999999999616,0.0008473737562775534,0.024005687478002073
2022-04-14,2.9823,2.9972256589471384,3.023238044462513,2.99645,-0.040938044462512924,-0.014149999999999885,0.0002588258009293043,0.0260123855153743
2022-04-15,3.00065,2.9863050449859396,3.013014398211818,2.9823,-0.012364398211818006,0.018349999999999866,0.0013420373962978716,0.026709353225878286
2022-04-18,3.00325,2.999933587282869,3.0281125586556588,3.00065,-0.024862558655658784,0.0026000000000001577,-0.00023878101525093688,0.028178971372789602
2022-04-19,3.00695,3.0016824326203944,3.0288724136344483,3.00325,-0.021922413634448468,0.0036999999999998145,-0.0005220932734222232,0.027189981014054
2022-04-20,2.99425,3.007227340925541,3.0338785683090363,3.00695,-0.03962856830903627,-0.012699999999999712,9.22290481361649e-05,0.026651227383495287
2022-04-21,2.98765,2.997539552972676,3.02651582970365,2.99425,-0.03886582970365016,-0.006600000000000161,0.001098020307321082,0.02897627673097445
2022-04-22,3.00775,2.988509098230276,3.0161968391227436,2.98765,-0.008446839122743466,0.02010000000000023,0.0002875084890053768,0.02768774089246773
2022-04-25,3.0225,3.0121832135813538,3.038814787692601,3.00775,-0.016314787692600863,0.014749999999999819,0.0014728450384652993,0.026631574111247027
2022-04-26,3.02825,3.024346040312481,3.0481943025912677,3.0225,-0.019944302591267782,0.005749999999999922,0.0006105795839765964,0.023848262278786617
2022-04-27,3.04435,3.029872414965675,3.057355569701093,3.02825,-0.013005569701092679,0.016100000000000225,0.0005356164479126368,0.02748315473541793
2022-04-28,3.0681,3.0477039279917912,3.07494271497306,3.04435,-0.0068427149730601045,0.023749999999999716,0.0011010829419072707,0.027238786981268637
2022-04-29,3.05545,3.073660211137684,3.1010408715771627,3.0681,-0.045590871577162684,-0.012649999999999828,0.001810625119044329,0.02738066043947857
2022-05-04,3.0616,3.0578987050827933,3.082791885820285,3.05545,-0.021191885820285083,0.006149999999999878,0.0008011011090254374,0.024893180737491787
2022-05-05,3.06215,3.0617701040651704,3.0927168934187677,3.0616,-0.030566893418767727,0.0005500000000000504,5.55589691045782e-05,0.030946789353597137
2022-05-06,3.0595,3.065658046684215,3.0945713574613456,3.06215,-0.03507135746134571,-0.002650000000000041,0.0011449598423202611,0.028913310777130656
2022-05-09,3.0665,3.062867594431732,3.097456892119755,3.0595,-0.030956892119755164,0.007000000000000117,0.0011000955821142979,0.03458929768802318
2022-05-10,3.0633,3.071077397380102,3.1061312495339664,3.0665,-0.04283124953396644,-0.0032000000000000917,0.0014915977208628548,0.03505385215386444
2022-05-11,3.05945,3.070838952328033,3.1064816070107546,3.0633,-0.047031607010754595,-0.003849999999999909,0.002458032392952531,0.03564265468272146
2022-05-12,3.0863,3.057203400876155,3.0964677679956414,3.05945,-0.010167767995641341,0.02685000000000004,-0.0007345844459808297,0.039264367119486575
2022-05-13,3.0952,3.089522568418719,3.1255096601846795,3.0863,-0.030309660184679288,0.00890000000000013,0.0010436079325457936,0.035987091765960696
2022-05-16,3.08365,3.1001434801318237,3.140572925736054,3.0952,-0.056922925736054175,-0.011550000000000171,0.0015958699293585812,0.040429445604230625
2022-05-17,3.0625,3.0860377672193717,3.1389290666835827,3.08365,-0.07642906668358274,-0.021150000000000002,0.0007740318241945997,0.05289129946421087
2022-05-18,3.0643,3.061732302182937,3.1260473793615877,3.0625,-0.06174737936158792,0.0017999999999998018,-0.00025070826291500616,0.06431507717865086
2022-05-19,3.05245,3.06866434675626,3.1339245136622655,3.0643,-0.08147451366226566,-0.011849999999999916,0.0014232424146659976,0.06526016690600514
2022-05-20,3.0519,3.056494226866149,3.1235828936432193,3.05245,-0.07168289364321945,-0.0005500000000000504,0.0013240348272226196,0.06708866677707033
2022-05-23,3.03425,3.05403450521805,3.115789839807879,3.0519,-0.08153983980787904,-0.01764999999999972,0.0006991576156525826,0.06175533458982917
2022-05-24,3.0227,3.0364914281781155,3.092826406798809,3.03425,-0.070126406798809,-0.011550000000000171,0.0007384364188413227,0.05633497862069327
2022-05-25,3.0336,3.02433042752718,3.074676282826815,3.0227,-0.04107628282681519,0.01089999999999991,0.0005392490036985099,0.05034585529963526
2022-05-26,3.02405,3.034348653361036,3.079205074723127,3.0336,-0.055155074723127306,-0.009549999999999947,0.0002467566578436623,0.044856421362091226
2022-05-27,3.01715,3.02731076467892,3.072602772941242,3.02405,-0.05545277294124196,-0.006899999999999906,0.001077696445912931,0.04529200826232191
2022-05-30,3.0158,3.0188112998066456,3.0667966669356557,3.01715,-0.05099666693565563,-0.0013499999999999623,0.000550467362555465,0.04798536712900987
2022-05-31,3.02845,3.0167122995253526,3.067565069396873,3.0158,-0.039115069396872926,0.012649999999999828,0.00030246089423779124,0.05085276987152009
2022-06-01,3.0372,3.0303869177112746,3.0772025809293546,3.02845,-0.040002580929354714,0.008750000000000036,0.0006393695039375441,0.04681566321808009
2022-06-02,3.0303,3.0378884134743513,3.079770065693733,3.0372,-0.04947006569373302,-0.006899999999999906,0.0002266348834597956,0.04188165221938176
2022-06-03,3.025,3.030371080289731,3.076310514879827,3.0303,-0.051310514879827185,-0.005300000000000082,2.3456243967972168e-05,0.045939434590096105
2022-06-06,3.0308,3.0280791027288414,3.0719464313088327,3.025,-0.041146431308832554,0.005800000000000249,0.0010173675057492827,0.04386732857999134
2022-06-07,3.03605,3.0321258767545274,3.0748441546495715,3.0308,-0.03879415464957159,0.005249999999999755,0.00043737192326463584,0.04271827789504397
2022-06-08,3.0298,3.0379388296234757,3.078486008546715,3.03605,-0.04868600854671534,-0.006250000000000089,0.0006219404537421757,0.04054717892323961
2022-06-09,3.04435,3.0289814145876863,3.071562105947089,3.0298,-0.027212105947088894,0.014550000000000285,-0.00027021454027818933,0.04258069135940275
2022-06-10,3.07225,3.0447950413110574,3.0825958188727887,3.04435,-0.010345818872788737,0.027899999999999814,0.00014617530337364464,0.037800777561731266
2022-06-13,3.0878,3.0744259480244454,3.1004156146417357,3.07225,-0.01261561464173555,0.015550000000000175,0.0007080080790791913,0.025989666617290172
2022-06-14,3.0906,3.0906985865671968,3.1161981902603992,3.0878,-0.025598190260399445,0.0027999999999996916,0.0009382819269883494,0.025499603693202578
2022-06-15,3.0934,3.0924285642257794,3.1184495718299146,3.0906,-0.02504957182991463,0.0028000000000001357,0.0005914785157775617,0.02602100760413529
2022-06-16,3.0821,3.096389461652399,3.120202056954259,3.0934,-0.038102056954258945,-0.011299999999999866,0.0009659333014012261,0.023812595301860195
2022-06-17,3.08025,3.0846952157854792,3.1148106824985335,3.0821,-0.03456068249853361,-0.0018500000000001293,0.0008416741104176613,0.0301154667130544
2022-06-20,3.0739,3.0826624225660484,3.1131466533964227,3.08025,-0.03924665339642264,-0.006349999999999856,0.000782883975579938,0.03048423083037451
2022-06-21,3.06855,3.0764068028760834,3.1107165319957613,3.0739,-0.04216653199576115,-0.005349999999999966,0.0008151798260628869,0.034309729119677966
2022-06-22,3.0679,3.070972491176497,3.1042306951968017,3.06855,-0.03633069519680188,-0.0006500000000002615,0.0007891464867817527,0.03325820402030467
2022-06-23,3.0671,3.0701516292070274,3.1045982709581175,3.0679,-0.03749827095811753,-0.0007999999999999119,0.0007336625509341752,0.03444664175108994
2022-06-24,3.06545,3.0692569684729563,3.1055769728689393,3.0671,-0.040126972868939514,-0.0016500000000001513,0.0007030127396023622,0.0363200043959829
2022-06-27,3.0624,3.067879320060626,3.105129818645743,3.06545,-0.04272981864574321,-0.003049999999999997,0.0007921701447598836,0.03725049858511711
2022-06-28,3.07595,3.0648767631629132,3.100543258310243,3.0624,-0.024593258310242838,0.013550000000000395,0.0008084385261326143,0.035666495147329585
2022-06-29,3.0843,3.078753125576735,3.1069245235441953,3.07595,-0.02262452354419553,0.008349999999999635,0.0009108890269307868,0.028171397967460418
2022-06-30,3.0943,3.0869486831024306,3.113301269285251,3.0843,-0.01900126928525081,0.010000000000000231,0.0008583945976189356,0.02635258618282003
2022-07-01,3.09,3.096792966288157,3.120426774075573,3.0943,-0.03042677407557326,-0.0043000000000001926,0.0008053396828219555,0.023633807787416278
2022-07-04,3.0901,3.0915016536256203,3.114035008234442,3.09,-0.023935008234441835,0.00010000000000021103,0.000485854000954262,0.022533354608821648
2022-07-05,3.12,3.0904164175775817,3.111929025589548,3.0901,0.008070974410451903,0.029900000000000038,0.00010239195448399987,0.021512608011966566
2022-07-06,3.13885,3.122149209348823,3.132372519189792,3.12,0.006477480810207936,0.018850000000000033,0.0006886120025874365,0.010223309840969082
2022-07-07,3.1402,3.1393299478061905,3.1463476483336166,3.13885,-0.006147648333616473,0.0013499999999999623,0.00015289393139901648,0.007017700527425993
2022-07-08,3.1479,3.1406894295990777,3.1532108656759026,3.1402,-0.005310865675902665,0.007699999999999818,0.00015584722691078636,0.01252143607682506
2022-07-11,3.15735,3.151927523500589,3.1705166240030116,3.1479,-0.013166624003011496,0.00945000000000018,0.0012786140681680378,0.018589100502422722
2022-07-12,3.1772,3.159766335300769,3.176235490667467,3.15735,0.0009645093325332255,0.019849999999999923,0.0007650121638922691,0.016469155366697838
2022-07-13,3.16655,3.180563620492102,3.1982238898881774,3.1772,-0.03167388988817743,-0.010650000000000048,0.001058114458703136,0.01766026939607563
2022-07-14,3.17755,3.168979758332388,3.1869157609201033,3.16655,-0.009365760920103217,0.01100000000000012,0.0007670261348919446,0.017936002587715223
2022-07-15,3.1711,3.1792187966252525,3.193089100021757,3.17755,-0.021989100021757135,-0.006450000000000067,0.0005250455748760311,0.013870303396504817
2022-07-18,3.14755,3.173940864319592,3.1907610819370023,3.1711,-0.043211081937002405,-0.023550000000000182,0.0008954597992883746,0.016820217617410538
2022-07-19,3.1271,3.1499378348252507,3.1692847773810424,3.14755,-0.042184777381042426,-0.020449999999999857,0.0007583452329928032,0.019346942555791887
2022-07-20,3.14,3.1294756513700257,3.1464953358852124,3.1271,-0.006495335885212228,0.012900000000000134,0.0007594094970068676,0.01701968451518679
2022-07-21,3.14145,3.142465454537419,3.1521082221111496,3.14,-0.010658222111149751,0.0014499999999997293,0.0007848685143830368,0.009642767573730879
2022-07-22,3.1467,3.1429827367444534,3.156620549791812,3.14145,-0.009920549791811784,0.005250000000000199,0.0004877884254796963,0.013637813047358354
2022-07-26,3.15095,3.1492932489080143,3.1639789091880446,3.1467,-0.013028909188044668,0.004249999999999865,0.0008237775842959323,0.014685660280030412
2022-07-27,3.14445,3.153279681095496,3.165148305975311,3.15095,-0.020698305975311193,-0.00649999999999995,0.0007390851283641044,0.011868624879815382
2022-07-28,3.14755,3.1471987360514353,3.162453160659509,3.14445,-0.01490316065950914,0.0030999999999998806,0.0008737729462132822,0.01525442460807356
2022-07-29,3.12425,3.1496011711389205,3.1600532985117145,3.14755,-0.03580329851171449,-0.023299999999999876,0.0006514600509718723,0.01045212737279381
2022-08-01,3.1194,3.124411951929509,3.139906907135293,3.12425,-0.020506907135292796,-0.004849999999999799,5.183571484291465e-05,0.015494955205784162
2022-08-02,3.1238,3.1214253525505886,3.137936577040745,3.1194,-0.014136577040744669,0.0043999999999999595,0.000649065630675153,0.016511224490156295
2022-08-03,3.1358,3.125488396771985,3.1395555660482866,3.1238,-0.0037555660482864184,0.01200000000000001,0.0005403485023792248,0.014067169276301509
2022-08-04,3.1363,3.1374180875699706,3.1517364358615816,3.1358,-0.015436435861581721,0.0004999999999997229,0.0005158716254615276,0.014318348291610872
2022-08-05,3.12915,3.1384495079238794,3.1543500870843815,3.1363,-0.025200087084381373,-0.007149999999999768,0.0006851295036550476,0.015900579160501825
2022-08-08,3.14115,3.13192985311324,3.147698271777092,3.12915,-0.006548271777091941,0.01200000000000001,0.0008879788666226894,0.015768418663852046
2022-08-09,3.1344,3.1451193185173834,3.160783822073126,3.14115,-0.026383822073126062,-0.006750000000000256,0.001262853639825153,0.015664503555742355
2022-08-10,3.1327,3.135480059393708,3.150361647901997,3.1344,-0.017661647901997313,-0.0017000000000000348,0.00034452314690545477,0.01488158850828904
2022-08-11,3.111,3.1365360887733345,3.1531638682179244,3.1327,-0.04216386821792417,-0.02169999999999961,0.0012237820358883484,0.016627779444589836
2022-08-12,3.1248,3.1119656306759804,3.1279377131701653,3.111,-0.0031377131701653127,0.013799999999999812,0.00031034421240277695,0.015972082494184976
2022-08-15,3.14015,3.1266841514581714,3.139514197188407,3.1248,0.0006358028115931447,0.015350000000000197,0.0006027853449112485,0.012830045730235539
2022-08-16,3.15635,3.14102560277749,3.1535849318318414,3.14015,0.002765068168158802,0.016199999999999992,0.0002788021983574537,0.012559329054351209
2022-08-17,3.14985,3.1575083338046204,3.1688021933991872,3.15635,-0.01895219339918741,-0.006500000000000394,0.0003669178991280649,0.01129385959456689
2022-08-18,3.1497,3.1498188477742777,3.16174268929781,3.14985,-0.01204268929781005,-0.0001499999999996504,-9.890115329851997e-06,0.011923841523532364
2022-08-19,3.17915,3.1504457650517934,3.164430110477733,3.1497,0.014719889522266882,0.029449999999999754,0.0002367453335488182,0.013984345425939546
2022-08-22,3.1879,3.1812843299921574,3.1931098340345696,3.17915,-0.005209834034569649,0.008750000000000036,0.0006711271468377655,0.011825504042412165
2022-08-23,3.20645,3.1912634163484452,3.2081660058747445,3.1879,-0.0017160058747447415,0.018549999999999844,0.0010545008618196494,0.01690258952629937
2022-08-24,3.20285,3.2098426041497112,3.2244259274746567,3.20645,-0.02157592747465653,-0.0035999999999996035,0.0010574968054541537,0.014583323324945625
2022-08-25,3.19265,3.202998946495462,3.215661049269904,3.20285,-0.02301104926990405,-0.010200000000000209,4.650328059023175e-05,0.012662102774442156
2022-08-26,3.1878,3.1946689657863274,3.2081528987556434,3.19265,-0.020352898755643167,-0.004849999999999799,0.000632179436906838,0.013483932969316135
2022-08-29,3.20345,3.1930881494437346,3.2130714813794286,3.1878,-0.00962148137942842,0.015649999999999942,0.0016574967404408896,0.019983331935694064
2022-08-30,3.19005,3.2029322881034585,3.2191912650067858,3.20345,-0.029141265006785932,-0.0134000000000003,-0.00016162379152115586,0.016258976903327307
2022-08-31,3.20385,3.1927966889748363,3.207863110103045,3.19005,-0.004013110103044948,0.013800000000000257,0.0008606470680623641,0.015066421128208716
2022-09-01,3.21405,3.2065758170165157,3.2169524993124403,3.20385,-0.0029024993124404652,0.010199999999999765,0.0008504324856435491,0.010376682295924805
2022-09-02,3.20245,3.2204025269886905,3.224455407743356,3.21405,-0.02200540774335602,-0.011600000000000055,0.001974535992293693,0.00405288075466521
2022-09-05,3.21905,3.2055496632612663,3.214862750034399,3.20245,0.0041872499656010476,0.016600000000000392,0.0009674356010951729,0.009313086773132983
2022-09-06,3.2278,3.220538932048545,3.231937979643776,3.21905,-0.004137979643776379,0.008749999999999591,0.00046243078270646404,0.011399047595231217
2022-09-07,3.22915,3.228484119777831,3.23375382583478,3.2278,-0.004603825834780029,0.0013500000000004064,0.00021192369099626778,0.0052697060569491415
2022-09-08,3.22005,3.2291504066603847,3.2392096882395722,3.22915,-0.019159688239572148,-0.009100000000000108,1.2593418051936147e-07,0.010059281579187436
2022-09-09,3.19595,3.2226820587913667,3.2320563974950103,3.22005,-0.036106397495010434,-0.024100000000000232,0.0008170629831496217,0.009374338703643743
2022-09-12,3.17705,3.1961149902464423,3.208616748164624,3.19595,-0.031566748164624236,-0.018899999999999917,5.1623457123987037e-05,0.012501757918181927
2022-09-13,3.19665,3.1774110115317162,3.1904411888322106,3.17705,0.006208811167789374,0.019600000000000062,0.00011362459583908044,0.013030177300494387
2022-09-14,3.20655,3.1954945658131315,3.2044204129027003,3.19665,0.002129587097299712,0.00990000000000002,-0.0003615169173839563,0.008925847089568976
2022-09-15,3.20435,3.2084861776414195,3.224429000165135,3.20655,-0.020079000165134975,-0.002200000000000202,0.0006036373440759539,0.015942822523715417
2022-09-16,3.20655,3.206511079395506,3.229186050653081,3.20435,-0.022636050653081163,0.002200000000000202,0.0006741932013811911,0.02267497125757527
2022-09-19,3.20505,3.2081430453742805,3.2336603579993044,3.20655,-0.028610357999304448,-0.0015000000000000568,0.0004966864028448181,0.025517312625023915
2022-09-20,3.20655,3.206931753062668,3.234454935105652,3.20505,-0.02790493510565195,0.0015000000000000568,0.0005869489930451271,0.02752318204298365
2022-09-21,3.2218,3.2091795251881083,3.2372293081435006,3.20655,-0.01542930814350063,0.015249999999999986,0.0008197120296366454,0.028049782955392257
2022-09-22,3.23305,3.226538396740099,3.253972162117693,3.2218,-0.020922162117693155,0.011249999999999982,0.0014696491720578495,0.02743376537759405
2022-09-23,3.25975,3.238402609350233,3.2678350225842885,3.23305,-0.00808502258428856,0.026699999999999946,0.0016542222879283453,0.02943241323405541
2022-09-26,3.2841,3.258532128986608,3.2858593775293974,3.25975,-0.0017593775293973657,0.024350000000000094,-0.00037367852555744957,0.027327248542789728
2022-09-27,3.2923,3.2887040985324423,3.3102727118292274,3.2841,-0.01797271182922744,0.008199999999999985,0.0014009543617763836,0.021568613296785045
2022-09-28,3.2909,3.293346309340452,3.3123537045932645,3.2923,-0.021453704593264344,-0.0013999999999998458,0.00031775449215111886,0.019007395252812476
2022-09-29,3.2633,3.289093735007443,3.318836266923962,3.2909,-0.055536266923962074,-0.02760000000000007,-0.0005490172515872322,0.02974253191651895
2022-09-30,3.2546,3.2674031867616855,3.303452060217662,3.2633,-0.048852060217662086,-0.008700000000000152,0.0012565836125932716,0.036048873455976724
2022-10-03,3.2531,3.2574347569472986,3.2883316748414515,3.2546,-0.03523167484145162,-0.0015000000000000568,0.0008706210062321175,0.030896917894152918
2022-10-04,3.21525,3.2566236827637716,3.2910905363878347,3.2531,-0.0758405363878345,-0.03784999999999972,0.0010825906842249675,0.03446685362406314
2022-10-05,3.23005,3.214165161990268,3.263929381378669,3.21525,-0.033879381378669304,0.014799999999999702,-0.00033746087091732685,0.049764219388401504
2022-10-06,3.23965,3.2345169885279588,3.2769982542118945,3.23005,-0.03734825421189436,0.009600000000000275,0.0013819917859448502,0.04248126568393595
2022-10-07,3.25795,3.2418574682422028,3.2799395775047433,3.23965,-0.021989577504743174,0.018299999999999983,0.0006811589243304513,0.03808210926254052
2022-10-10,3.27015,3.2662442067864603,3.303230349499087,3.25795,-0.033080349499087,0.012199999999999989,0.002542600968625728,0.036986142712626964
2022-10-11,3.271,3.2792661801854153,3.3034387105722565,3.27015,-0.03243871057225656,0.0008499999999997954,0.0027838163958031456,0.024172530386841338
2022-10-12,3.2737,3.271972370426172,3.3073528344625016,3.271,-0.03365283446250178,0.0026999999999999247,0.00029722590232093176,0.0353804640363298
2022-10-13,3.27185,3.2764204614505728,3.3098807632988994,3.2737,-0.038030763298899206,-0.0018499999999996852,0.0008306600231275929,0.033460301848326754
2022-10-14,3.2637,3.2760932936265785,3.3087396771214084,3.27185,-0.04503967712140833,-0.008150000000000102,0.0012960693244541308,0.03264638349482983
2022-10-17,3.251,3.2709959541632694,3.3078573005506535,3.2637,-0.05685730055065363,-0.012700000000000156,0.002232990561784172,0.036861346387383934
2022-10-18,3.24145,3.274443657917408,3.328564099799412,3.251,-0.08711409979941198,-0.009549999999999947,0.007185337889912973,0.054120441882003906
2022-10-19,3.25825,3.245903393154255,3.3044657306338645,3.24145,-0.04621573063386464,0.016799999999999926,0.001372946279911688,0.05856233747960922
2022-10-20,3.2541,3.25722624836208,3.2983848155515054,3.25825,-0.04428481555150521,-0.004149999999999654,-0.00031425228404520923,0.041158567189425524
2022-10-21,3.25455,3.2535419623950363,3.2973611641361034,3.2541,-0.04281116413610331,0.0004499999999998394,-0.00017150224599207114,0.043819201741066904
2022-10-24,3.23455,3.2481859621236713,3.306625733150234,3.25455,-0.07207573315023375,-0.020000000000000018,-0.001957342246468621,0.0584397710265623
2022-10-25,3.21085,3.232822474873865,3.2977835646908447,3.23455,-0.08693356469084446,-0.023699999999999832,-0.0005342278255761038,0.06496108981697926
2022-10-26,3.19235,3.204440819718849,3.281864846189976,3.21085,-0.08951484618997618,-0.018500000000000405,-0.0019980956728501724,0.07742402647112662
2022-10-27,3.19645,3.1920923386797084,3.26944302000581,3.19235,-0.0729930200058102,0.004100000000000215,-8.071537238894588e-05,0.07735068132610201
2022-10-28,3.21155,3.2013747317889796,3.272553221712829,3.19645,-0.0610032217128289,0.015099999999999891,0.001539502242745684,0.07117848992384938
2022-10-31,3.23025,3.2187899748506665,3.2864491388357635,3.21155,-0.05619913883576366,0.01869999999999994,0.0022518180806253858,0.06765916398509685
2022-11-01,3.21805,3.2344039945461787,3.2919476065049933,3.23025,-0.07389760650499344,-0.012199999999999989,0.0012851407426931227,0.05754361195881457
2022-11-02,3.228,3.2190301320472194,3.2747409116341784,3.21805,-0.04674091163417815,0.009950000000000347,0.00030452690806643797,0.05571077958695898
2022-11-03,3.2612,3.2360042023217894,3.300331074331085,3.228,-0.03913107433108509,0.033199999999999896,0.002476547403827456,0.06432687200929589
2022-11-04,3.22275,3.2485405563516996,3.304791956260416,3.2612,-0.082041956260416,-0.038450000000000095,-0.0038893899065151546,0.05625139990871647
2022-11-07,3.20695,3.20623711854574,3.275254946547594,3.22275,-0.068304946547594,-0.015800000000000036,-0.005137020019771505,0.06901782800185374
2022-11-08,3.20785,3.2149077306968983,3.283447276470293,3.20695,-0.07559727647029302,0.0009000000000001229,0.002478327955465014,0.06853954577339488
2022-11-09,3.20245,3.1987468594621036,3.2659211777985826,3.20785,-0.0634711777985828,-0.0054000000000002935,-0.0028418041165650825,0.06717431833647901
2022-11-10,3.18195,3.2069595649868083,3.2704256596457375,3.20245,-0.08847565964573745,-0.02049999999999974,0.0014071704063256536,0.06346609465892909
2022-11-11,3.13945,3.1846988844212243,3.2641735971701964,3.18195,-0.12472359717019632,-0.04249999999999998,0.0008635263674633437,0.0794747127489723
2022-11-14,3.1429,3.1381662908173817,3.223344136824542,3.13945,-0.08044413682454188,0.003449999999999953,-0.00040897982324577967,0.08517784600716036
2022-11-15,3.11675,3.1486267231660365,3.2269789215407116,3.1429,-0.11022892154071151,-0.026149999999999896,0.001820456305624355,0.07835219837467518
2022-11-16,3.1248,3.1166561804829334,3.1973300741739554,3.11675,-0.0725300741739554,0.00804999999999989,-3.0102167052037734e-05,0.08067389369102194
2022-11-17,3.1406,3.1163239846582784,3.194640579449314,3.1248,-0.05404057944931395,0.015800000000000036,-0.002716183999436566,0.07831659479103545
2022-11-18,3.1291,3.1383223450984112,3.2043095914245683,3.1406,-0.07520959142456807,-0.011499999999999844,-0.00072549233015069,0.06598724632615696
2022-11-21,3.1542,3.126696974223741,3.207328618578882,3.1291,-0.05312861857888196,0.025099999999999678,-0.0007682557168503335,0.08063164435514064
2022-11-22,3.14705,3.1485702875192967,3.219178590060161,3.1542,-0.07212859006016092,-0.007149999999999768,-0.0017864252451126926,0.07060830254086417
2022-11-23,3.13365,3.1505742447676037,3.2337359320258816,3.14705,-0.10008593202588179,-0.0134000000000003,0.0011192300456562315,0.08316168725827768
2022-11-24,3.1129,3.1333243952273335,3.2219274890431326,3.13365,-0.10902748904313286,-0.020750000000000046,-0.00010391131427222726,0.08860309381579931
2022-11-25,3.125,3.116894334608754,3.2154086420523864,3.1129,-0.09040864205238641,0.012100000000000222,0.0012823329123125525,0.09851430744363275
2022-11-28,3.1061,3.136500350242428,3.228638916524562,3.125,-0.12253891652456206,-0.018899999999999917,0.003673357032933465,0.09213856628213428
2022-11-29,3.1306,3.1053361215855433,3.2026321636728667,3.1061,-0.07203216367286691,0.024499999999999744,-0.00024595871336524806,0.09729604208732341
2022-11-30,3.1268,3.125602401653091,3.213196615791658,3.1306,-0.08639661579165825,-0.0038000000000000256,-0.0015976463320969106,0.0875942141385669
2022-12-01,3.1008,3.129986121216166,3.210061087607853,3.1268,-0.10926108760785302,-0.0259999999999998,0.0010184530619521818,0.08007496639168704
2022-12-02,3.1092,3.10595390998176,3.1893446523330558,3.1008,-0.08014465233305579,0.008399999999999963,0.0016607428749641153,0.08339074235129564
2022-12-05,3.0889,3.1080074730102156,3.192030141262843,3.1092,-0.10313014126284292,-0.020299999999999763,-0.0003836214279759184,0.08402266825262755
2022-12-06,3.0996,3.0902071767914183,3.1788349565284806,3.0889,-0.07923495652848045,0.010699999999999932,0.0004230956911792775,0.08862777973706205
2022-12-07,3.098,3.101384888703122,3.185613189040632,3.0996,-0.0876131890406322,-0.0016000000000002679,0.0005756791169309926,0.08422830033751016
2022-12-08,3.0972,3.093155909285783,3.1760547868559748,3.098,-0.0788547868559748,-0.0007999999999999119,-0.0015648424215715605,0.08289887757019164
2022-12-09,3.0895,3.0958764572465656,3.1806065589998864,3.0972,-0.09110655899988629,-0.007699999999999818,-0.0004274265892635374,0.08473010175332094
2022-12-12,3.0879,3.0891227936405943,3.167721086999614,3.0895,-0.0798210869996141,-0.0016000000000002679,-0.00012210046558041077,0.07859829335901988
2022-12-13,3.0686,3.083760640091425,3.1608316416267974,3.0879,-0.09223164162679742,-0.019299999999999873,-0.001341408988814105,0.07707100153537237
2022-12-14,3.0725,3.064374316999996,3.1403241348449633,3.0686,-0.06782413484496352,0.0038999999999997925,-0.0013780209895824535,0.07594981784496727
2022-12-15,3.06315,3.072633544446538,3.137737818168617,3.0725,-0.07458781816861704,-0.00934999999999997,4.3463480685252385e-05,0.065104273722079
2022-12-16,3.0785,3.0597935597169106,3.1194187272028326,3.06315,-0.04091872720283263,0.015350000000000197,-0.0010963487043615053,0.05962516748592206
2022-12-19,3.0867,3.076214774635728,3.125655858148282,3.0785,-0.03895585814828184,0.008199999999999985,-0.0007425934597992229,0.04944108351255405
2022-12-20,3.0834,3.085717777312296,3.1267892059875257,3.0867,-0.0433892059875256,-0.0032999999999998586,-0.0003182618971790882,0.04107142867522948
2022-12-21,3.0797,3.08648952836954,3.1259866726645553,3.0834,-0.04628667266455544,-0.0037000000000002586,0.0010014858818979484,0.03949714429501529
2022-12-22,3.0836,3.0785023982381117,3.11767384151631,3.0797,-0.034073841516309766,0.0039000000000002366,-0.00038894524718073115,0.03917144327819842
2022-12-23,3.08475,3.082711829253896,3.1195978794721193,3.0836,-0.0348478794721192,0.0011499999999999844,-0.000288071955113449,0.03688605021822315
2022-12-26,3.0813,3.081705124822373,3.117465393347303,3.08475,-0.03616539334730273,-0.003449999999999953,-0.0009875610422711222,0.03576026852493013
2022-12-27,3.0845,3.0793866619231056,3.1158845499350063,3.0813,-0.0313845499350065,0.0031999999999996476,-0.0006211444416535923,0.036497888011900494
2022-12-28,3.0784,3.0850310242448167,3.1168309112109824,3.0845,-0.03843091121098263,-0.006099999999999994,0.0001721441205308956,0.03179988696616559
2022-12-29,3.0764,3.0781543954720356,3.10997896679771,3.0784,-0.033578966797709775,-0.0019999999999997797,-7.978635851087234e-05,0.031824571325674275
2022-12-30,3.077,3.073944181202431,3.1084343072400995,3.0764,-0.031434307240099546,0.0005999999999999339,-0.000798595608874295,0.034490126037668586
2023-01-02,3.0744,3.0771552615680875,3.1100973356754897,3.077,-0.03569733567548994,-0.0026000000000001577,5.0457475159875064e-05,0.032942074107402436
2023-01-03,3.0933,3.069996453364391,3.1033228099386725,3.0744,-0.010022809938672328,0.01890000000000036,-0.0014333539259572198,0.03332635657428143
2023-01-04,3.0817,3.0917145976270963,3.1202228742108065,3.0933,-0.03852287421080636,-0.011600000000000055,-0.0005126592290453108,0.028508276583710163
2023-01-05,3.0997,3.0816229680143814,3.1122983445898447,3.0817,-0.012598344589844768,0.017999999999999794,-2.499690054297827e-05,0.030675376575463337
2023-01-06,3.1009,3.097906801242725,3.1233149325476806,3.0997,-0.022414932547680344,0.001200000000000312,-0.0005786745964441795,0.025408131304955603
