Date,DZD,SAR,CAD,DKK,USD,GBP,JPY,MAD,NOK,SEK,CHF,KWD,AED,EUR,,,BHD,QAR,CNY,MRU
10/24/2015,0.1874,5.2749,1.5006,29.2433,1.9921,3.0363,16.3307,2.0385,23.5052,2.3238,20.2282,6.5439,5.3859,2.2034,,,5.2444,5.4343,,
10/25/2015,0.1874,5.2749,1.5006,29.2433,1.9921,3.0363,16.3307,2.0385,23.5052,2.3238,20.2282,6.5439,5.3859,2.2034,,,5.2444,5.4343,,
10/26/2015,0.186,5.2682,1.5031,29.2498,1.994,3.0376,16.532,2.0165,23.6905,2.3238,20.1573,6.527,5.3791,2.2001,,,5.2378,5.426,,
10/27/2015,0.1853,5.2705,1.4934,29.2514,1.9884,3.027,16.4199,2.0195,23.3592,2.3228,20.0677,6.5294,5.3811,2.1969,,,5.2398,5.4281,,
10/28/2015,0.1857,5.261,1.4925,29.2926,1.991,3.053,16.575,2.012,23.1749,2.3392,20.2,6.5157,5.3716,2.2006,,,5.2305,5.4188,,
10/29/2015,0.1854,5.3002,1.5126,29.221,1.9981,3.0409,16.595,2.0147,23.234,2.3224,20.0763,6.5584,5.4121,2.1942,,,5.27,5.4607,,
10/30/2015,0.1856,5.2791,1.5031,29.2877,1.9925,3.038,16.415,2.0152,23.2185,2.3257,20.0133,6.534,5.3902,2.196,,,5.2497,5.4386,,
10/31/2015,0.1856,5.2791,1.5031,29.2877,1.9925,3.038,16.415,2.0152,23.2185,2.3257,20.0133,6.534,5.3902,2.196,,,5.2497,5.4386,,
11/1/2015,0.1856,5.2791,1.5031,29.2877,1.9925,3.038,16.415,2.0152,23.2185,2.3257,20.0133,6.534,5.3902,2.196,,,5.2497,5.4386,,
11/2/2015,0.1845,5.2718,1.5091,29.2833,1.9923,3.0579,16.402,2.0174,23.3665,2.3254,20.058,6.528,5.3826,2.1979,,,5.2413,5.431,,
11/3/2015,0.1865,5.2997,1.5122,29.212,1.9994,3.0545,16.425,2.0242,23.3142,2.3199,20.0566,6.5605,5.4112,2.1962,,,5.268,5.4604,,
11/4/2015,0.1867,5.3151,1.5238,29.1498,2.0063,3.0689,16.4259,2.0228,23.3178,2.3213,20.112,6.5782,5.4267,2.1916,,,5.2831,5.4755,,
11/5/2015,0.1868,5.3278,1.5184,29.1479,2.0115,3.0447,16.4208,2.0145,23.3536,2.318,20.0703,6.65,5.4397,2.187,,,5.2955,5.4887,,
11/6/2015,0.1881,5.3784,1.5191,29.0303,2.0156,3.0351,16.4309,2.0355,23.332,2.3106,20.0465,6.6457,5.4914,2.175,,,5.3458,5.5419,,
11/7/2015,0.1881,5.3784,1.5191,29.0303,2.0156,3.0351,16.4309,2.0355,23.332,2.3106,20.0465,6.6457,5.4914,2.175,,,5.3458,5.5419,,
11/8/2015,0.1881,5.3784,1.5191,29.0303,2.0156,3.0351,16.4309,2.0355,23.332,2.3106,20.0465,6.6457,5.4914,2.175,,,5.3458,5.5419,,
11/9/2015,0.1871,5.3758,1.517,29.0132,2.0194,3.0412,16.3217,2.0263,23.3234,2.332,20.0405,6.6326,5.4887,2.1732,,,5.3431,5.5391,,
11/10/2015,0.1877,5.3896,1.5218,28.9594,2.029,3.0539,16.385,2.0288,23.2864,2.3212,20.0633,6.6508,5.5028,2.1726,,,5.3605,5.5509,,
11/11/2015,0.187,5.3747,1.52,28.9865,2.0226,3.0595,16.3826,2.0209,23.4474,2.3174,20.0411,6.6314,5.4875,2.1706,,,5.3431,5.5339,,
11/12/2015,0.187,5.4205,1.5115,28.9913,2.0313,3.0604,16.3899,2.0225,23.1663,2.3278,20.0715,6.6315,5.486,2.1773,,,5.3411,5.5346,,
11/13/2015,0.1866,5.3582,1.5107,29.0187,2.0308,3.0643,16.3919,2.0202,23.1724,2.3186,20.0527,6.6156,5.4709,2.1832,,,5.3293,5.5201,,
11/14/2015,0.1866,5.3582,1.5107,29.0187,2.0308,3.0643,16.3919,2.0202,23.1724,2.3186,20.0527,6.6156,5.4709,2.1832,,,5.3293,5.5201,,
11/15/2015,0.1866,5.3582,1.5107,29.0187,2.0308,3.0643,16.3919,2.0202,23.1724,2.3186,20.0527,6.6156,5.4709,2.1832,,,5.3293,5.5201,,
11/16/2015,0.1877,5.3748,1.5101,28.9822,2.0366,3.0632,16.3936,2.0207,23.2041,2.3171,20.0127,6.6359,5.4879,2.1848,,,5.3433,5.5357,,
11/17/2015,0.188,5.4051,1.5233,28.946,2.0356,3.0815,16.428,2.023,23.3875,2.3161,19.9662,6.6654,5.5185,2.1819,,,5.3717,5.5663,,
11/18/2015,0.1875,5.4018,1.5415,28.9556,2.0456,3.081,16.4107,2.0221,23.408,2.3225,19.9284,6.6617,5.5153,2.1829,,,5.3935,5.5632,,
11/19/2015,0.1869,5.3873,1.5211,29.0061,2.0427,3.0862,16.618,2.0211,23.4146,2.3258,19.8748,6.6438,5.5005,2.1837,,,5.3542,5.5482,,
11/20/2015,0.1877,5.3902,1.5202,28.9959,2.0405,3.0832,16.4701,2.0206,23.527,2.3308,19.9293,6.65,5.5039,2.1853,,,5.3581,5.5514,,
11/21/2015,0.1877,5.3902,1.5202,28.9959,2.0405,3.0832,16.4701,2.0206,23.527,2.3308,19.9293,6.65,5.5039,2.1853,,,5.3581,5.5514,,
11/22/2015,0.1877,5.3902,1.5202,28.9959,2.0405,3.0832,16.4701,2.0206,23.527,2.3308,19.9293,6.65,5.5039,2.1853,,,5.3581,5.5514,,
11/23/2015,0.188,5.417,1.5193,28.9697,2.054,3.113,16.5113,2.0243,23.538,2.3338,20.14,6.6766,5.5314,2.1836,,,5.3848,5.5786,,
11/24/2015,0.1878,5.41,1.5195,28.9954,2.0441,3.0593,16.5642,2.0233,23.4742,2.3325,19.9554,6.6673,5.5236,2.1878,,,5.3773,5.63,,
11/25/2015,0.1888,5.4277,1.5308,28.9379,2.0611,3.0818,16.5985,2.0357,23.5208,2.3279,19.9502,6.7046,5.5518,2.189,,,5.4041,5.5986,,
11/26/2015,0.1885,5.4378,1.5341,29.0483,2.0517,3.0849,16.6553,2.0305,23.5951,2.3385,19.9268,6.7053,5.557,2.1922,,,5.4092,5.6039,,
11/27/2015,0.1893,5.4514,1.531,29.0068,2.0662,3.0796,16.6717,2.0391,23.509,2.339,19.8593,6.7176,5.571,2.189,,,5.4227,5.6183,,
11/28/2015,0.1893,5.4514,1.531,29.0068,2.0662,3.0796,16.6717,2.0391,23.509,2.339,19.8593,6.7176,5.571,2.189,,,5.4227,5.6183,,
11/29/2015,0.1893,5.4514,1.531,29.0068,2.0662,3.0796,16.6717,2.0391,23.509,2.339,19.8593,6.7176,5.571,2.189,,,5.4227,5.6183,,
11/30/2015,0.1887,5.4522,1.5316,29.0247,2.0675,3.0748,16.6294,2.0326,23.5747,2.3532,19.8506,6.7186,5.5718,2.1868,,,5.4235,5.6189,,
12/1/2015,0.1882,5.4425,1.5272,29.062,2.0645,3.12,16.5818,2.0302,23.4922,2.3539,19.8561,6.7026,5.5604,2.1883,,,5.4124,5.608,,
12/2/2015,0.1891,5.4514,1.527,29.0396,2.0619,3.0703,16.5939,2.036,23.6967,2.3516,19.9143,6.7198,5.5711,2.1855,,,5.4227,5.6201,,
12/3/2015,0.1868,5.3872,1.5161,29.2743,2.0436,3.0408,16.4134,2.007,23.6214,2.3636,20.0176,6.6365,5.5037,2.1813,,,5.3584,5.5522,,
12/4/2015,0.187,5.3455,1.4991,29.4016,2.0212,3.034,16.3331,2.0279,23.5911,2.366,20.1233,6.6067,5.4609,2.1967,,,5.3165,5.5083,,
12/5/2015,0.187,5.3455,1.4991,29.4016,2.0212,3.034,16.3331,2.0279,23.5911,2.366,20.1233,6.6067,5.4609,2.1967,,,5.3165,5.5083,,
12/6/2015,0.187,5.3455,1.4991,29.4016,2.0212,3.034,16.3331,2.0279,23.5911,2.366,20.1233,6.6067,5.4609,2.1967,,,5.3165,5.5083,,
12/7/2015,0.1887,5.3839,1.4985,29.2821,2.0307,3.0463,16.372,2.0421,23.3233,2.3654,20.1513,6.652,5.5018,2.1977,,,5.357,5.55,,
12/8/2015,0.1869,5.3583,1.4785,29.3455,2.0263,3.0102,16.53,2.0279,22.8512,2.37,20.2348,6.6215,5.4741,2.2013,,,5.3339,5.5216,,
12/9/2015,0.1863,5.3268,1.4749,29.4091,2.0167,3.0236,16.394,2.0241,23.0139,2.3708,20.2564,6.583,5.4412,2.2076,,,5.298,5.4881,,
12/10/2015,0.1871,5.3281,1.4737,29.3806,2.0154,3.0308,16.4758,2.0323,23.1935,2.3606,20.2841,6.5933,5.4426,2.2087,,,5.2992,5.4895,,
12/11/2015,0.1872,5.3336,1.4645,29.3622,2.014,3.0337,16.468,2.0285,22.9933,2.3544,20.2602,6.5975,5.4468,2.2087,,,5.3047,5.4943,,
12/12/2015,0.1872,5.3336,1.4645,29.3622,2.014,3.0337,16.468,2.0285,22.9933,2.3544,20.2602,6.5975,5.4468,2.2087,,,5.3047,5.4943,,
12/13/2015,0.1872,5.3336,1.4645,29.3622,2.014,3.0337,16.468,2.0285,22.9933,2.3544,20.2602,6.5975,5.4468,2.2087,,,5.3047,5.4943,,
12/14/2015,0.187,5.3264,1.4609,29.4239,2.0162,3.0266,16.5329,2.0294,23.0204,2.3482,20.3409,6.5913,5.4409,2.2132,,,5.2979,5.4883,,
12/15/2015,0.1872,5.3307,1.459,29.4015,2.0147,3.0358,16.4935,2.0372,23.1162,2.3617,20.452,6.5976,5.4455,2.2083,,,5.3019,5.4924,,
12/16/2015,0.1878,5.3483,1.4563,29.3984,2.0242,3.0158,16.4602,2.0354,22.894,2.3578,20.3076,6.6087,5.4616,2.2131,,,5.318,5.509,,
12/17/2015,0.1883,5.3733,1.4579,29.3393,2.0317,3.1,16.58,2.0327,23.0426,2.3516,20.2519,6.6351,5.4888,2.2016,,,5.3445,5.536,,
12/18/2015,0.188,5.3791,1.4434,29.2862,2.036,3.0099,16.6247,2.0378,22.9953,2.3579,20.2973,6.6471,5.4969,2.2061,,,5.3537,5.5434,,
12/19/2015,0.188,5.3791,1.4434,29.2862,2.036,3.0099,16.6247,2.0378,22.9953,2.3579,20.2973,6.6471,5.4969,2.2061,,,5.3537,5.5434,,
12/20/2015,0.188,5.3791,1.4434,29.2862,2.036,3.0099,16.6247,2.0378,22.9953,2.3579,20.2973,6.6471,5.4969,2.2061,,,5.3537,5.5434,,
12/21/2015,0.1874,5.359,1.4437,29.3611,2.0283,2.9997,16.5902,2.0343,22.9541,2.3572,20.2475,6.6227,5.475,2.203,,,5.3308,5.5227,,
12/22/2015,0.1872,5.3388,1.4373,29.4334,2.0288,2.9788,16.5634,2.0265,23.0206,2.3759,20.2771,6.6021,5.4563,2.2181,,,5.3125,5.504,,
12/23/2015,0.1883,5.3615,1.4447,29.4293,2.0266,2.9974,16.6399,2.0381,23.0522,2.3856,20.2943,6.6288,5.4782,2.2143,,,5.3317,5.5247,,
12/24/2015,0.1883,5.3615,1.4447,29.4293,2.0266,2.9974,16.6399,2.0381,23.0522,2.3856,20.2943,6.6288,5.4782,2.2143,,,5.3317,5.5247,,
12/25/2015,0.1875,5.3476,1.4546,29.4998,2.0271,2.997,16.6797,2.0309,23.0379,2.3907,20.3239,6.615,5.464,2.2173,,,5.3213,5.5132,,
12/26/2015,0.1875,5.3476,1.4546,29.4998,2.0271,2.997,16.6797,2.0309,23.0379,2.3907,20.3239,6.615,5.464,2.2173,,,5.3213,5.5132,,
12/27/2015,0.1875,5.3476,1.4546,29.4998,2.0271,2.997,16.6797,2.0309,23.0379,2.3907,20.3239,6.615,5.464,2.2173,,,5.3213,5.5132,,
12/28/2015,0.1876,5.392,1.4442,29.4834,2.0221,2.9885,16.6461,2.0262,23.03,2.395,20.2853,6.6096,5.4578,2.2183,,,5.3153,5.5049,,
12/29/2015,0.1882,5.3628,1.4484,29.4444,2.0185,2.9778,16.7013,2.0398,23.1288,2.402,20.42,6.6312,5.4768,2.2157,,,5.3338,5.5245,,
12/30/2015,0.1875,5.3604,1.4468,29.4552,2.0264,2.9783,16.6711,2.034,22.8941,2.3897,20.3018,6.6225,5.473,2.2147,,,5.3304,5.521,,
12/31/2015,0.188,5.3687,1.4523,29.4002,2.0321,2.9865,16.7397,2.0338,22.8522,2.3869,20.2115,6.6388,5.4856,2.2188,,,5.3426,5.5336,,
1/1/2016,0.188,5.3687,1.4523,29.4002,2.0321,2.9865,16.7397,2.0338,22.8522,2.3869,20.2115,6.6388,5.4856,2.2188,,,5.3426,5.5336,,
1/2/2016,0.188,5.3687,1.4523,29.4002,2.0321,2.9865,16.7397,2.0338,22.8522,2.3869,20.2115,6.6388,5.4856,2.2188,,,5.3426,5.5336,,
1/3/2016,0.188,5.3687,1.4523,29.4002,2.0321,2.9865,16.7397,2.0338,22.8522,2.3869,20.2115,6.6388,5.4856,2.2188,,,5.3426,5.5336,,
1/4/2016,0.1884,5.3779,1.4516,29.3587,2.0353,2.9747,16.9284,2.0367,22.7313,2.3915,20.1385,6.647,5.4951,2.2186,,,5.3523,5.5432,,
1/5/2016,0.1886,5.4099,1.4576,29.2559,2.054,2.9817,17.0408,2.042,22.7624,2.3627,20.1201,6.6803,5.5261,2.2097,,,5.3777,5.5745,,
1/6/2016,0.1889,5.4258,1.4461,29.331,2.0583,2.9801,17.1656,2.0331,22.7074,2.3678,20.162,6.6943,5.5423,2.2099,,,5.3994,5.5909,,
1/7/2016,0.188,5.3968,1.435,29.5005,2.0461,2.9519,17.214,2.0387,22.6992,2.3711,20.252,6.6629,5.5172,2.2127,,,5.3743,5.5649,,
1/8/2016,0.189,5.4036,1.4409,29.4865,2.0411,2.9574,17.1572,2.0462,22.7551,2.3776,20.2668,6.673,5.5257,2.2196,,,5.3803,5.5736,,
1/9/2016,0.189,5.4036,1.4409,29.4865,2.0411,2.9574,17.1572,2.0462,22.7551,2.3776,20.2668,6.673,5.5257,2.2196,,,5.3803,5.5736,,
1/10/2016,0.189,5.4036,1.4409,29.4865,2.0411,2.9574,17.1572,2.0462,22.7551,2.3776,20.2668,6.673,5.5257,2.2196,,,5.3803,5.5736,,
1/11/2016,0.1885,5.394,1.4363,29.5245,2.0407,2.9539,17.172,2.0461,22.7286,2.3761,20.2792,6.6688,5.5122,2.2199,,,5.369,5.5599,,
1/12/2016,0.1892,5.4028,1.4302,29.5164,2.0461,2.9268,17.236,2.0486,22.9216,2.3809,20.2806,6.6801,5.5234,2.2192,,,5.3794,5.5711,,
1/13/2016,0.1893,5.4121,1.4275,29.4901,2.0509,2.9302,17.36,2.0442,23.0708,2.3788,20.1344,6.685,5.5329,2.2135,,,5.3887,5.5814,,
1/14/2016,0.1893,5.4121,1.4275,29.4901,2.0509,2.9302,17.36,2.0442,23.0708,2.3788,20.1344,6.685,5.5329,2.2135,,,5.3887,5.5814,,
1/15/2016,0.1878,5.3741,1.3914,29.6481,2.0352,2.8904,17.2717,2.033,22.9436,2.3572,20.2195,6.6278,5.4866,2.2253,,,5.3447,5.5338,,
1/16/2016,0.1878,5.3741,1.3914,29.6481,2.0352,2.8904,17.2717,2.033,22.9436,2.3572,20.2195,6.6278,5.4866,2.2253,,,5.3447,5.5338,,
1/17/2016,0.1878,5.3741,1.3914,29.6481,2.0352,2.8904,17.2717,2.033,22.9436,2.3572,20.2195,6.6278,5.4866,2.2253,,,5.3447,5.5338,,
1/18/2016,0.1887,5.4003,1.3959,29.5606,2.0403,2.8927,17.261,2.0499,22.7975,2.3629,20.1609,6.6568,5.515,2.2226,,,5.372,5.5627,,
1/19/2016,0.1887,5.4123,1.4018,29.5535,2.0427,2.886,17.2167,2.0484,22.9877,2.3688,20.1906,6.6648,5.5262,2.2217,,,5.3834,5.5741,,
1/20/2016,0.1885,5.3954,1.392,29.5925,2.0374,2.8712,17.3241,2.054,22.8805,2.3655,20.2024,6.6394,5.5089,2.225,,,5.3651,5.5568,,
1/21/2016,0.1901,5.4373,1.4153,29.4612,2.0454,2.8766,17.478,2.0664,22.7941,2.3569,20.11,6.7022,5.5517,2.2216,,,5.4069,5.5997,,
1/22/2016,0.1891,5.4259,1.4374,29.4704,2.0502,2.9165,17.2251,2.0485,23.266,2.3713,20.0691,6.6818,5.5447,2.2208,,,5.4007,5.5925,,
1/23/2016,0.1891,5.4259,1.4374,29.4704,2.0502,2.9165,17.2251,2.0485,23.266,2.3713,20.0691,6.6818,5.5447,2.2208,,,5.4007,5.5925,,
1/24/2016,0.1891,5.4259,1.4374,29.4704,2.0502,2.9165,17.2251,2.0485,23.266,2.3713,20.0691,6.6818,5.5447,2.2208,,,5.4007,5.5925,,
1/25/2016,0.1893,5.4213,1.4314,29.5176,2.0521,2.8989,17.1758,2.0468,23.2397,2.3728,20.0514,6.6884,5.5369,2.2192,,,5.3877,5.585,,
1/26/2016,0.1895,5.4217,1.4364,29.5241,2.0461,2.9004,17.1628,2.0532,23.35,2.3776,19.9996,6.6961,5.588,2.2185,,,5.3945,5.5859,,
1/27/2016,0.1885,5.3963,1.4393,29.5899,2.0417,2.9043,17.0931,2.0427,23.3752,2.3856,19.9755,6.6647,5.5115,2.2201,,,5.3692,5.5582,,
1/28/2016,0.1882,5.3921,1.4371,29.6178,2.0425,2.8975,17.0386,2.0419,23.3701,2.3752,19.9963,6.6639,5.5072,2.2258,,,5.3645,5.5554,,
1/29/2016,0.1894,5.4195,1.4502,29.601,2.0386,2.8999,16.7606,2.0541,23.4158,2.3673,19.8516,6.6929,5.533,2.2221,,,5.3893,5.5825,,
1/30/2016,0.1894,5.4195,1.4502,29.601,2.0386,2.8999,16.7606,2.0541,23.4158,2.3673,19.8516,6.6929,5.533,2.2221,,,5.3893,5.5825,,
1/31/2016,0.1894,5.4195,1.4502,29.601,2.0386,2.8999,16.7606,2.0541,23.4158,2.3673,19.8516,6.6929,5.533,2.2221,,,5.3893,5.5825,,
2/1/2016,0.1896,5.4151,1.4486,29.6079,2.044,2.9035,16.7447,2.048,23.4285,2.3807,19.909,6.6899,5.5287,2.2227,,,5.3847,5.5781,,
2/2/2016,0.189,5.3948,1.456,29.6382,2.0393,2.9113,16.92,2.0476,23.1774,2.365,19.839,6.686,5.5101,2.226,,,5.3669,5.5581,,
2/3/2016,0.1884,5.3813,1.4528,29.63,2.0338,2.9324,16.9173,2.0428,23.2412,2.3626,19.8762,6.676,5.4964,2.2258,,,5.3528,5.5444,,
2/4/2016,0.1863,5.303,1.453,29.8543,2.0137,2.9055,16.9847,2.0352,23.3962,2.3737,19.9409,6.6021,5.4149,2.2388,,,5.2736,5.4622,,
2/5/2016,0.1884,5.3282,1.4473,29.7998,2.0153,2.89,17.04,2.0542,23.2376,2.3609,20.0341,6.6462,5.4403,2.2521,,,5.2985,5.4881,,
2/6/2016,0.1884,5.3282,1.4473,29.7998,2.0153,2.89,17.04,2.0542,23.2376,2.3609,20.0341,6.6462,5.4403,2.2521,,,5.2985,5.4881,,
2/7/2016,0.1884,5.3282,1.4473,29.7998,2.0153,2.89,17.04,2.0542,23.2376,2.3609,20.0341,6.6462,5.4403,2.2521,,,5.2985,5.4881,,
2/8/2016,0.1891,5.385,1.4374,29.8547,2.023,2.914,17.2437,2.0551,23.2462,2.3612,20.1587,6.6795,5.4592,2.2514,,,5.3172,5.5076,,
2/9/2016,0.1866,5.2945,1.4311,30.0097,2.0101,2.8586,17.3243,2.0435,23.2046,2.3554,20.3694,6.6212,5.4062,2.257,,,5.2658,5.4534,,
2/10/2016,0.1882,5.3063,1.4311,29.9474,2.0098,2.8798,17.3525,2.0551,23.2688,2.3499,20.4056,6.6527,5.4183,2.2464,,,5.2783,5.4653,,
2/11/2016,0.1866,5.2688,1.4151,30.0408,1.9984,2.8544,17.5873,2.0395,23.0997,2.3632,20.3273,6.6209,5.3798,2.2633,,,5.2397,5.4262,,
2/12/2016,0.1885,5.3005,1.429,29.9428,2.004,2.8811,17.5986,2.0556,23.1022,2.3617,20.3501,6.6606,5.4129,2.2616,,,5.2723,5.46,,
2/13/2016,0.1885,5.3005,1.429,29.9428,2.004,2.8811,17.5986,2.0556,23.1022,2.3617,20.3501,6.6606,5.4129,2.2616,,,5.2723,5.46,,
2/14/2016,0.1885,5.3005,1.429,29.9428,2.004,2.8811,17.5986,2.0556,23.1022,2.3617,20.3501,6.6606,5.4129,2.2616,,,5.2723,5.46,,
2/15/2016,0.1889,5.3206,1.4435,29.8969,2.0118,2.8884,17.4786,2.0556,23.1581,2.3539,20.2414,6.6816,5.4337,2.2522,,,5.2921,5.4807,,
2/16/2016,0.1883,5.3259,1.4441,29.8986,2.0129,2.8654,17.5488,2.0476,23.2464,2.3542,20.2524,6.685,5.4384,2.249,,,5.297,5.4859,,
2/17/2016,0.1889,5.3422,1.4515,29.8629,2.0119,2.8633,17.5346,2.0587,23.2538,2.3513,20.1812,6.6987,5.4549,2.2474,,,5.3144,5.5026,,
2/18/2016,0.1887,5.3512,1.4681,29.7941,2.0218,2.8831,17.6183,2.0557,23.3639,2.3668,20.1677,6.7056,5.464,2.2479,,,5.3229,5.5119,,
2/19/2016,0.1885,5.3444,1.449,29.826,2.0183,2.8614,17.7403,2.0503,23.3028,2.3689,20.2127,6.698,5.4571,2.2457,,,5.3135,5.504,,
2/20/2016,0.1885,5.3444,1.449,29.826,2.0183,2.8614,17.7403,2.0503,23.3028,2.3689,20.2127,6.698,5.4571,2.2457,,,5.3135,5.504,,
2/21/2016,0.1885,5.3444,1.449,29.826,2.0183,2.8614,17.7403,2.0503,23.3028,2.3689,20.2127,6.698,5.4571,2.2457,,,5.3135,5.504,,
2/22/2016,0.1897,5.425,1.4717,29.7636,2.0312,2.838,17.8148,2.0648,23.4009,2.3729,20.1831,6.7363,5.4892,2.2442,,,5.3465,5.537,,
2/23/2016,0.1889,5.3727,1.4681,29.7371,2.0373,2.8435,17.9805,2.0521,23.4669,2.3732,20.3083,6.7233,5.4859,2.2423,,,5.3431,5.5338,,
2/24/2016,0.1891,5.38,1.4593,29.7359,2.0373,2.8112,18.0538,2.0556,23.1086,2.366,20.3375,6.7237,5.4935,2.2386,,,5.3527,5.5415,,
2/25/2016,0.1883,5.3794,1.4817,29.7709,2.0321,2.8153,17.8966,2.0522,23.2907,2.365,20.2915,6.7137,5.4926,2.2391,,,5.3508,5.5398,,
2/26/2016,0.1882,5.388,1.4948,29.7586,2.0373,2.8214,17.8336,2.064,23.4186,2.391,20.3201,6.7242,5.5012,2.2396,,,5.3604,5.5486,,
2/27/2016,0.1882,5.388,1.4948,29.7586,2.0373,2.8214,17.8336,2.064,23.4186,2.391,20.3201,6.7242,5.5012,2.2396,,,5.3604,5.5486,,
2/28/2016,0.1882,5.388,1.4948,29.7586,2.0373,2.8214,17.8336,2.064,23.4186,2.391,20.3201,6.7242,5.5012,2.2396,,,5.3604,5.5486,,
2/29/2016,0.1885,5.4208,1.5025,29.6527,2.0385,2.8183,17.9656,2.0641,23.302,2.3736,20.2973,6.7634,5.5351,2.2271,,,5.3935,5.5841,,
3/1/2016,0.1869,5.4194,1.5082,29.6349,2.0528,2.8399,17.9788,2.05,23.5011,2.3633,20.3599,6.7609,5.5332,2.2289,,,5.3906,5.5814,,
3/2/2016,0.1873,5.4293,1.5101,29.6153,2.0527,2.8545,17.8321,2.0526,23.4253,2.3635,20.372,6.7718,5.543,2.2284,,,5.4003,5.5907,,
3/3/2016,0.1858,5.4067,1.518,29.6734,2.0493,2.8581,17.8129,2.0489,23.4743,2.3638,20.4244,6.7411,5.5205,2.2322,,,5.3791,5.5679,,
3/4/2016,0.1861,5.3968,1.5054,29.6905,2.0436,2.8598,18.01,2.0516,23.649,2.373,20.3211,6.7328,5.5101,2.2398,,,5.368,5.5576,,
3/5/2016,0.1861,5.3968,1.5054,29.6905,2.0436,2.8598,18.01,2.0516,23.649,2.373,20.3211,6.7328,5.5101,2.2398,,,5.368,5.5576,,
3/6/2016,0.1861,5.3968,1.5054,29.6905,2.0436,2.8598,18.01,2.0516,23.649,2.373,20.3211,6.7328,5.5101,2.2398,,,5.368,5.5576,,
3/7/2016,0.1855,5.3915,1.5133,29.697,2.0426,2.8628,17.8134,2.0548,23.6601,2.3734,20.2077,6.7221,5.5052,2.2386,,,5.3632,5.5524,,
3/8/2016,0.1853,5.3792,1.5098,29.8488,2.033,2.8659,17.8708,2.054,23.5679,2.3797,20.3463,6.7147,5.4927,2.2324,,,5.3513,5.5406,,
3/9/2016,0.1866,5.4039,1.5116,29.7517,2.0393,2.8786,17.9742,2.0565,23.6433,2.3926,20.2324,6.7376,5.565,2.238,,,5.376,5.566,,
3/10/2016,0.1853,5.3789,1.5217,29.875,2.0367,2.8689,17.7343,2.0467,23.678,2.3911,20.3049,6.7005,5.4919,2.241,,,5.3492,5.5399,,
3/11/2016,0.182,5.3548,1.509,29.9373,2.021,2.8703,17.6832,2.0619,23.6475,2.4009,20.3732,6.6795,5.4674,2.2481,,,5.3261,5.5147,,
3/12/2016,0.182,5.3548,1.509,29.9373,2.021,2.8703,17.6832,2.0619,23.6475,2.4009,20.3732,6.6795,5.4674,2.2481,,,5.3261,5.5147,,
3/13/2016,0.182,5.3548,1.509,29.9373,2.021,2.8703,17.6832,2.0619,23.6475,2.4009,20.3732,6.6795,5.4674,2.2481,,,5.3261,5.5147,,
3/14/2016,0.1827,5.3594,1.512,29.9266,2.0208,2.8802,17.6943,2.0628,23.6865,2.408,20.3461,6.6821,5.4722,2.2476,,,5.3311,5.5195,,
3/15/2016,0.1827,5.3628,1.517,29.932,2.0239,2.8482,17.8344,2.0547,23.487,2.4142,20.3851,6.6828,5.4756,2.2456,,,5.3346,5.5235,,
3/16/2016,0.1831,5.3788,1.5089,29.9233,2.0234,2.8362,17.7335,2.0636,23.4664,2.4195,20.3633,6.6982,5.4919,2.2446,,,5.3504,5.5399,,
3/17/2016,0.1797,5.2902,1.5229,30.1299,2.0018,2.8718,17.964,2.0465,23.718,2.4211,20.5023,6.5899,5.4013,2.2623,,,5.2624,5.4485,,
3/18/2016,0.1808,5.2988,1.5337,30.0838,2.0051,2.8788,17.8156,2.0519,23.9024,2.4183,20.5348,6.6062,5.4101,2.2618,,,5.2704,5.4568,,
3/19/2016,0.1808,5.2988,1.5337,30.0838,2.0051,2.8788,17.8156,2.0519,23.9024,2.4183,20.5348,6.6062,5.4101,2.2618,,,5.2704,5.4568,,
3/20/2016,0.1808,5.2988,1.5337,30.0838,2.0051,2.8788,17.8156,2.0519,23.9024,2.4183,20.5348,6.6062,5.4101,2.2618,,,5.2704,5.4568,,
3/21/2016,0.1809,5.3074,1.5247,30.0774,2.008,2.8654,17.8016,2.055,23.767,2.4224,20.5461,6.6137,5.4188,2.2645,,,5.2797,5.4658,,
3/22/2016,0.1816,5.3234,1.5274,30.064,2.0183,2.8375,17.8752,2.0595,23.7635,2.4269,20.574,6.6314,5.4354,2.2643,,,5.2956,5.4821,,
3/23/2016,0.182,5.3402,1.5185,30.0488,2.0194,2.8267,17.7504,2.0593,23.6351,2.4241,20.5426,6.6358,5.4526,2.2641,,,5.3114,5.5002,,
3/24/2016,0.1821,5.3453,1.5102,30.0129,2.0286,2.8296,17.8255,2.0568,23.5799,2.4157,20.5562,6.6382,5.4581,2.2672,,,5.3171,5.5058,,
3/25/2016,0.1822,5.3449,1.514,30.0296,2.0345,2.8339,18.008,2.0568,23.6409,2.4154,20.5241,6.6322,5.4577,2.2713,,,5.3165,5.5055,,
3/26/2016,0.1822,5.3449,1.514,30.0296,2.0345,2.8339,18.008,2.0568,23.6409,2.4154,20.5241,6.6322,5.4577,2.2713,,,5.3165,5.5055,,
3/27/2016,0.1822,5.3449,1.514,30.0296,2.0345,2.8339,18.008,2.0568,23.6409,2.4154,20.5241,6.6322,5.4577,2.2713,,,5.3165,5.5055,,
