Date,EUR,GBP,JPY,,USD/TND Fixing t,, ,Exchange Date,Mid Price,,,USD/TND Fixing t,USD/TND Fixing t-1,delta fixing,percentage change,,EUR t,EUR t-1,delta EUR/USD %,,GBP t,GBP t-1,delta GBP/USD %,,JPY t,JPY t-1,delta USD/JPY  %,,percentage change,delta EUR/USD %,delta GBP/USD %,delta USD/JPY  %
9/4/2020,1.0927,1.2455,108.46,,2.9064,,,10/4/2020,2.9064,,,2.9064,2.9064,0,0,,1.0927,1.0927,0,,1.2455,1.2455,0,,108.46,108.46,0,,0,0,0,0
10/4/2020,1.0935,1.2452,108.46,,2.9064,,,13/4/2020,2.8968,,,2.9064,2.9064,0,0,,1.0935,1.0927,0.073213142,,1.2452,1.2455,-0.024086712,,108.46,108.46,0,,0,0.073213142,-0.024086712,0
13/4/2020,1.0913,1.2507,107.76,,2.8968,,,14/4/2020,2.8891,,,2.8968,2.9064,-0.0096,-0.330305533,,1.0913,1.0935,-0.201188843,,1.2507,1.2452,0.441696113,,107.76,108.46,-0.645399226,,-0.330305533,-0.201188843,0.441696113,-0.645399226
14/4/2020,1.0979,1.2623,107.2,,2.8891,,,15/4/2020,2.8952,,,2.8891,2.8968,-0.0077,-0.26581055,,1.0979,1.0913,0.604783286,,1.2623,1.2507,0.927480611,,107.2,107.76,-0.519673348,,-0.26581055,0.604783286,0.927480611,-0.519673348
15/4/2020,1.0907,1.2514,107.47,,2.8952,,,16/4/2020,2.90135,,,2.8952,2.8891,0.0061,0.211138417,,1.0907,1.0979,-0.655797431,,1.2514,1.2623,-0.863503129,,107.47,107.2,0.251865672,,0.211138417,-0.655797431,-0.863503129,0.251865672
16/4/2020,1.0835,1.2455,107.94,,2.90135,,,17/4/2020,2.9087,,,2.90135,2.8952,0.00615,0.212420558,,1.0835,1.0907,-0.660126524,,1.2455,1.2514,-0.471471951,,107.94,107.47,0.437331348,,0.212420558,-0.660126524,-0.471471951,0.437331348
17/4/2020,1.0876,1.2499,107.51,,2.9087,,,20/4/2020,2.9051,,,2.9087,2.90135,0.00735,0.253330346,,1.0876,1.0835,0.378403323,,1.2499,1.2455,0.353271778,,107.51,107.94,-0.398369465,,0.253330346,0.378403323,0.353271778,-0.398369465
20/4/2020,1.0862,1.2435,107.61,,2.9051,,,21/4/2020,2.907,,,2.9051,2.9087,-0.0036,-0.123766631,,1.0862,1.0876,-0.128723796,,1.2435,1.2499,-0.512040963,,107.61,107.51,0.093014603,,-0.123766631,-0.128723796,-0.512040963,0.093014603
21/4/2020,1.0856,1.2293,107.76,,2.907,,,22/4/2020,2.9003,,,2.907,2.9051,0.0019,0.065402224,,1.0856,1.0862,-0.055238446,,1.2293,1.2435,-1.141938078,,107.76,107.61,0.13939225,,0.065402224,-0.055238446,-1.141938078,0.13939225
22/4/2020,1.0822,1.2332,107.72,,2.9003,,,23/4/2020,2.918,,,2.9003,2.907,-0.0067,-0.230478156,,1.0822,1.0856,-0.313190862,,1.2332,1.2293,0.317253722,,107.72,107.76,-0.037119525,,-0.230478156,-0.313190862,0.317253722,-0.037119525
23/4/2020,1.0776,1.2342,107.58,,2.918,,,24/4/2020,2.9183,,,2.918,2.9003,0.0177,0.610281695,,1.0776,1.0822,-0.425060063,,1.2342,1.2332,0.081089848,,107.58,107.72,-0.12996658,,0.610281695,-0.425060063,0.081089848,-0.12996658
24/4/2020,1.082,1.2367,107.5,,2.9183,,,27/4/2020,2.9062,,,2.9183,2.918,0.0003,0.010281014,,1.082,1.0776,0.408314774,,1.2367,1.2342,0.202560363,,107.5,107.58,-0.074363265,,0.010281014,0.408314774,0.202560363,-0.074363265
27/4/2020,1.0828,1.2428,107.22,,2.9062,,,28/4/2020,2.8959,,,2.9062,2.9183,-0.0121,-0.414624953,,1.0828,1.082,0.073937153,,1.2428,1.2367,0.49324816,,107.22,107.5,-0.260465116,,-0.414624953,0.073937153,0.49324816,-0.260465116
28/4/2020,1.0818,1.2421,106.86,,2.8959,,,29/4/2020,2.9031,,,2.8959,2.9062,-0.0103,-0.3544147,,1.0818,1.0828,-0.092353158,,1.2421,1.2428,-0.056324429,,106.86,107.22,-0.335758254,,-0.3544147,-0.092353158,-0.056324429,-0.335758254
29/4/2020,1.0873,1.2464,106.7,,2.9031,,,30/4/2020,2.8977,,,2.9031,2.8959,0.0072,0.24862737,,1.0873,1.0818,0.508411906,,1.2464,1.2421,0.346187908,,106.7,106.86,-0.149728617,,0.24862737,0.508411906,0.346187908,-0.149728617
30/4/2020,1.0955,1.2592,107.17,,2.8977,,,4/5/2020,2.8903,,,2.8977,2.9031,-0.0054,-0.18600806,,1.0955,1.0873,0.754161685,,1.2592,1.2464,1.026957638,,107.17,106.7,0.440487348,,-0.18600806,0.754161685,1.026957638,0.440487348
1/5/2020,1.0983,1.2502,106.93,,2.8903,,,5/5/2020,2.907,,,2.8903,2.8977,-0.0074,-0.255374953,,1.0983,1.0955,0.255591054,,1.2502,1.2592,-0.714739517,,106.93,107.17,-0.223943268,,-0.255374953,0.255591054,-0.714739517,-0.223943268
4/5/2020,1.0906,1.2442,106.73,,2.8903,,,6/5/2020,2.9125,,,2.8903,2.8903,0,0,,1.0906,1.0983,-0.701083493,,1.2442,1.2502,-0.479923212,,106.73,106.93,-0.187038249,,0,-0.701083493,-0.479923212,-0.187038249
5/5/2020,1.0838,1.2434,106.58,,2.907,,,7/5/2020,2.9148,,,2.907,2.8903,0.0167,0.577794693,,1.0838,1.0906,-0.623509994,,1.2434,1.2442,-0.064298344,,106.58,106.73,-0.140541553,,0.577794693,-0.623509994,-0.064298344,-0.140541553
6/5/2020,1.0794,1.2341,106.14,,2.9125,,,8/5/2020,2.9073,,,2.9125,2.907,0.0055,0.189198486,,1.0794,1.0838,-0.405978963,,1.2341,1.2434,-0.747949172,,106.14,106.58,-0.412835429,,0.189198486,-0.405978963,-0.747949172,-0.412835429
7/5/2020,1.0832,1.2361,106.27,,2.9148,,,11/5/2020,2.9123,,,2.9148,2.9125,0.0023,0.078969957,,1.0832,1.0794,0.352047434,,1.2361,1.2341,0.162061421,,106.27,106.14,0.122479744,,0.078969957,0.352047434,0.162061421,0.122479744
8/5/2020,1.084,1.2407,106.65,,2.9073,,,12/5/2020,2.9088,,,2.9073,2.9148,-0.0075,-0.257307534,,1.084,1.0832,0.073855244,,1.2407,1.2361,0.372138177,,106.65,106.27,0.35757975,,-0.257307534,0.073855244,0.372138177,0.35757975
11/5/2020,1.0806,1.2335,107.66,,2.9123,,,13/5/2020,2.90625,,,2.9123,2.9073,0.005,0.171980876,,1.0806,1.084,-0.313653137,,1.2335,1.2407,-0.580317563,,107.66,106.65,0.947022972,,0.171980876,-0.313653137,-0.580317563,0.947022972
12/5/2020,1.0846,1.2259,107.13,,2.9088,,,14/5/2020,2.9204,,,2.9088,2.9123,-0.0035,-0.120179927,,1.0846,1.0806,0.370164723,,1.2259,1.2335,-0.616132955,,107.13,107.66,-0.492290544,,-0.120179927,0.370164723,-0.616132955,-0.492290544
13/5/2020,1.0816,1.2229,107.02,,2.90625,,,15/5/2020,2.9157,,,2.90625,2.9088,-0.00255,-0.087665017,,1.0816,1.0846,-0.276599668,,1.2229,1.2259,-0.244718166,,107.02,107.13,-0.102678988,,-0.087665017,-0.276599668,-0.244718166,-0.102678988
14/5/2020,1.0804,1.2226,107.24,,2.9204,,,18/5/2020,2.91495,,,2.9204,2.90625,0.01415,0.48688172,,1.0804,1.0816,-0.110946746,,1.2226,1.2229,-0.024531851,,107.24,107.02,0.205569053,,0.48688172,-0.110946746,-0.024531851,0.205569053
15/5/2020,1.0815,1.2104,107.02,,2.9157,,,19/5/2020,2.8912,,,2.9157,2.9204,-0.0047,-0.160936858,,1.0815,1.0804,0.101814143,,1.2104,1.2226,-0.997873385,,107.02,107.24,-0.205147333,,-0.160936858,0.101814143,-0.997873385,-0.205147333
18/5/2020,1.0912,1.2189,107.33,,2.91495,,,20/5/2020,2.8931,,,2.91495,2.9157,-0.00075,-0.025722811,,1.0912,1.0815,0.89690245,,1.2189,1.2104,0.702247191,,107.33,107.02,0.289665483,,-0.025722811,0.89690245,0.702247191,0.289665483
19/5/2020,1.0921,1.2251,107.68,,2.8912,,,21/5/2020,2.8868,,,2.8912,2.91495,-0.02375,-0.814765262,,1.0921,1.0912,0.082478006,,1.2251,1.2189,0.508655345,,107.68,107.33,0.326097084,,-0.814765262,0.082478006,0.508655345,0.326097084
20/5/2020,1.0977,1.2239,107.51,,2.8931,,,22/5/2020,2.9012,,,2.8931,2.8912,0.0019,0.065716657,,1.0977,1.0921,0.512773556,,1.2239,1.2251,-0.097951188,,107.51,107.68,-0.157875186,,0.065716657,0.512773556,-0.097951188,-0.157875186
21/5/2020,1.0949,1.2222,107.61,,2.8868,,,26/5/2020,2.8917,,,2.8868,2.8931,-0.0063,-0.217759497,,1.0949,1.0977,-0.255078801,,1.2222,1.2239,-0.138900237,,107.61,107.51,0.093014603,,-0.217759497,-0.255078801,-0.138900237,0.093014603
22/5/2020,1.09,1.2164,107.61,,2.9012,,,27/5/2020,2.8818,,,2.9012,2.8868,0.0144,0.498822225,,1.09,1.0949,-0.447529455,,1.2164,1.2222,-0.474554083,,107.61,107.61,0,,0.498822225,-0.447529455,-0.474554083,0
25/5/2020,1.0899,1.2182,107.69,,2.8917,,,28/5/2020,2.8851,,,2.8917,2.9012,-0.0095,-0.32745071,,1.0899,1.09,-0.009174312,,1.2182,1.2164,0.147977639,,107.69,107.61,0.074342533,,-0.32745071,-0.009174312,0.147977639,0.074342533
26/5/2020,1.098,1.2331,107.52,,2.8917,,,29/5/2020,2.86065,,,2.8917,2.8917,0,0,,1.098,1.0899,0.743187448,,1.2331,1.2182,1.223116073,,107.52,107.69,-0.157860526,,0,0.743187448,1.223116073,-0.157860526
27/5/2020,1.1003,1.225,107.71,,2.8818,,,1/6/2020,2.8689,,,2.8818,2.8917,-0.0099,-0.342359166,,1.1003,1.098,0.209471767,,1.225,1.2331,-0.656881032,,107.71,107.52,0.17671131,,-0.342359166,0.209471767,-0.656881032,0.17671131
28/5/2020,1.1076,1.2316,107.63,,2.8851,,,2/6/2020,2.8579,,,2.8851,2.8818,0.0033,0.114511763,,1.1076,1.1003,0.663455421,,1.2316,1.225,0.53877551,,107.63,107.71,-0.074273512,,0.114511763,0.663455421,0.53877551,-0.074273512
29/5/2020,1.1098,1.2344,107.77,,2.86065,,,3/6/2020,2.8531,,,2.86065,2.8851,-0.02445,-0.847457627,,1.1098,1.1076,0.198627663,,1.2344,1.2316,0.227346541,,107.77,107.63,0.130075258,,-0.847457627,0.198627663,0.227346541,0.130075258
1/6/2020,1.1134,1.2492,107.58,,2.8689,,,4/6/2020,2.85805,,,2.8689,2.86065,0.00825,0.288395994,,1.1134,1.1098,0.324382772,,1.2492,1.2344,1.198963059,,107.58,107.77,-0.176301383,,0.288395994,0.324382772,1.198963059,-0.176301383
2/6/2020,1.1169,1.2549,108.66,,2.8579,,,5/6/2020,2.83995,,,2.8579,2.8689,-0.011,-0.383422218,,1.1169,1.1134,0.314352434,,1.2549,1.2492,0.456292027,,108.66,107.58,1.003904071,,-0.383422218,0.314352434,0.456292027,1.003904071
3/6/2020,1.1232,1.2572,108.89,,2.8531,,,8/6/2020,2.84045,,,2.8531,2.8579,-0.0048,-0.167955492,,1.1232,1.1169,0.564061241,,1.2572,1.2549,0.183281536,,108.89,108.66,0.211669428,,-0.167955492,0.564061241,0.183281536,0.211669428
4/6/2020,1.1336,1.2594,109.13,,2.85805,,,9/6/2020,2.83485,,,2.85805,2.8531,0.00495,0.173495496,,1.1336,1.1232,0.925925926,,1.2594,1.2572,0.174992046,,109.13,108.89,0.220405914,,0.173495496,0.925925926,0.174992046,0.220405914
5/6/2020,1.1284,1.2663,109.58,,2.83995,,,10/6/2020,2.8296,,,2.83995,2.85805,-0.0181,-0.633298928,,1.1284,1.1336,-0.458715596,,1.2663,1.2594,0.547879943,,109.58,109.13,0.41235224,,-0.633298928,-0.458715596,0.547879943,0.41235224
8/6/2020,1.1292,1.2722,108.42,,2.84045,,,11/6/2020,2.83075,,,2.84045,2.83995,0.0005,0.017605944,,1.1292,1.1284,0.070896845,,1.2722,1.2663,0.465924347,,108.42,109.58,-1.058587333,,0.017605944,0.070896845,0.465924347,-1.058587333
9/6/2020,1.134,1.2729,107.72,,2.83485,,,12/6/2020,2.8427,,,2.83485,2.84045,-0.0056,-0.19715186,,1.134,1.1292,0.425079702,,1.2729,1.2722,0.055022795,,107.72,108.42,-0.645637336,,-0.19715186,0.425079702,0.055022795,-0.645637336
10/6/2020,1.1369,1.2745,107.09,,2.8296,,,15/6/2020,2.84435,,,2.8296,2.83485,-0.00525,-0.185194984,,1.1369,1.134,0.255731922,,1.2745,1.2729,0.125697227,,107.09,107.72,-0.58484961,,-0.185194984,0.255731922,0.125697227,-0.58484961
11/6/2020,1.1297,1.26,106.85,,2.83075,,,16/6/2020,2.8449,,,2.83075,2.8296,0.00115,0.040641787,,1.1297,1.1369,-0.633301082,,1.26,1.2745,-1.137701059,,106.85,107.09,-0.224110561,,0.040641787,-0.633301082,-1.137701059,-0.224110561
12/6/2020,1.1254,1.254,107.34,,2.8427,,,17/6/2020,2.8534,,,2.8427,2.83075,0.01195,0.422149607,,1.1254,1.1297,-0.380632026,,1.254,1.26,-0.476190476,,107.34,106.85,0.458586804,,0.422149607,-0.380632026,-0.476190476,0.458586804
15/6/2020,1.1322,1.2602,107.31,,2.84435,,,18/6/2020,2.8545,,,2.84435,2.8427,0.00165,0.058043409,,1.1322,1.1254,0.604229607,,1.2602,1.254,0.494417863,,107.31,107.34,-0.027948575,,0.058043409,0.604229607,0.494417863,-0.027948575
16/6/2020,1.1263,1.2574,107.32,,2.8449,,,19/6/2020,2.8542,,,2.8449,2.84435,0.00055,0.01933658,,1.1263,1.1322,-0.521109345,,1.2574,1.2602,-0.222186954,,107.32,107.31,0.009318796,,0.01933658,-0.521109345,-0.222186954,0.009318796
17/6/2020,1.1243,1.2554,107,,2.8534,,,22/6/2020,2.8507,,,2.8534,2.8449,0.0085,0.298780273,,1.1243,1.1263,-0.177572583,,1.2554,1.2574,-0.159058374,,107,107.32,-0.298173686,,0.298780273,-0.177572583,-0.159058374,-0.298173686
18/6/2020,1.1202,1.2424,106.96,,2.8545,,,23/6/2020,2.83515,,,2.8545,2.8534,0.0011,0.038550501,,1.1202,1.1243,-0.364671351,,1.2424,1.2554,-1.035526525,,106.96,107,-0.037383178,,0.038550501,-0.364671351,-1.035526525,-0.037383178
19/6/2020,1.1175,1.2356,106.87,,2.8542,,,24/6/2020,2.8473,,,2.8542,2.8545,-0.0003,-0.010509721,,1.1175,1.1202,-0.241028388,,1.2356,1.2424,-0.547327753,,106.87,106.96,-0.084143605,,-0.010509721,-0.241028388,-0.547327753,-0.084143605
22/6/2020,1.1258,1.2461,106.87,,2.8507,,,25/6/2020,2.85625,,,2.8507,2.8542,-0.0035,-0.122626305,,1.1258,1.1175,0.742729306,,1.2461,1.2356,0.849789576,,106.87,106.87,0,,-0.122626305,0.742729306,0.849789576,0
23/6/2020,1.1306,1.2518,106.51,,2.83515,,,26/6/2020,2.8586,,,2.83515,2.8507,-0.01555,-0.545480058,,1.1306,1.1258,0.426363475,,1.2518,1.2461,0.457427173,,106.51,106.87,-0.336857865,,-0.545480058,0.426363475,0.457427173,-0.336857865
24/6/2020,1.125,1.2418,107.02,,2.8473,,,29/6/2020,2.8527,,,2.8473,2.83515,0.01215,0.428548754,,1.125,1.1306,-0.495312224,,1.2418,1.2518,-0.798849656,,107.02,106.51,0.478828279,,0.428548754,-0.495312224,-0.798849656,0.478828279
25/6/2020,1.1217,1.2414,107.19,,2.85625,,,30/6/2020,2.85915,,,2.85625,2.8473,0.00895,0.314332877,,1.1217,1.125,-0.293333333,,1.2414,1.2418,-0.032211306,,107.19,107.02,0.158848813,,0.314332877,-0.293333333,-0.032211306,0.158848813
26/6/2020,1.1217,1.2333,107.21,,2.8586,,,1/7/2020,2.85985,,,2.8586,2.85625,0.00235,0.082275711,,1.1217,1.1217,0,,1.2333,1.2414,-0.652489125,,107.21,107.19,0.018658457,,0.082275711,0,-0.652489125,0.018658457
29/6/2020,1.124,1.2296,107.56,,2.8527,,,2/7/2020,2.8467,,,2.8527,2.8586,-0.0059,-0.206394739,,1.124,1.1217,0.205045912,,1.2296,1.2333,-0.300008108,,107.56,107.21,0.326462084,,-0.206394739,0.205045912,-0.300008108,0.326462084
30/6/2020,1.1231,1.2399,107.92,,2.85915,,,3/7/2020,2.85415,,,2.85915,2.8527,0.00645,0.226101588,,1.1231,1.124,-0.080071174,,1.2399,1.2296,0.837670787,,107.92,107.56,0.334696913,,0.226101588,-0.080071174,0.837670787,0.334696913
1/7/2020,1.125,1.247,107.46,,2.85985,,,6/7/2020,2.8415,,,2.85985,2.85915,0.0007,0.024482801,,1.125,1.1231,0.169174606,,1.247,1.2399,0.572626825,,107.46,107.92,-0.42624166,,0.024482801,0.169174606,0.572626825,-0.42624166
2/7/2020,1.1238,1.2466,107.48,,2.8467,,,7/7/2020,2.84685,,,2.8467,2.85985,-0.01315,-0.459814326,,1.1238,1.125,-0.106666667,,1.2466,1.247,-0.032076985,,107.48,107.46,0.018611576,,-0.459814326,-0.106666667,-0.032076985,0.018611576
3/7/2020,1.1248,1.2483,107.5,,2.85415,,,8/7/2020,2.8456,,,2.85415,2.8467,0.00745,0.261706537,,1.1248,1.1238,0.088983805,,1.2483,1.2466,0.136370929,,107.5,107.48,0.018608113,,0.261706537,0.088983805,0.136370929,0.018608113
6/7/2020,1.1308,1.2491,107.35,,2.8415,,,9/7/2020,2.8373,,,2.8415,2.85415,-0.01265,-0.443214267,,1.1308,1.1248,0.533428165,,1.2491,1.2483,0.064087159,,107.35,107.5,-0.139534884,,-0.443214267,0.533428165,0.064087159,-0.139534884
7/7/2020,1.127,1.254,107.51,,2.84685,,,10/7/2020,2.8406,,,2.84685,2.8415,0.00535,0.188280838,,1.127,1.1308,-0.336045278,,1.254,1.2491,0.392282443,,107.51,107.35,0.149045179,,0.188280838,-0.336045278,0.392282443,0.149045179
8/7/2020,1.1329,1.2609,107.25,,2.8456,,,13/7/2020,2.83655,,,2.8456,2.84685,-0.00125,-0.043908179,,1.1329,1.127,0.523513753,,1.2609,1.254,0.550239234,,107.25,107.51,-0.241837969,,-0.043908179,0.523513753,0.550239234,-0.241837969
9/7/2020,1.1281,1.2604,107.19,,2.8373,,,14/7/2020,2.83325,,,2.8373,2.8456,-0.0083,-0.291678381,,1.1281,1.1329,-0.423691411,,1.2604,1.2609,-0.039654215,,107.19,107.25,-0.055944056,,-0.291678381,-0.423691411,-0.039654215,-0.055944056
10/7/2020,1.1298,1.262,106.89,,2.8406,,,15/7/2020,2.81935,,,2.8406,2.8373,0.0033,0.116307757,,1.1298,1.1281,0.15069586,,1.262,1.2604,0.126943827,,106.89,107.19,-0.279876854,,0.116307757,0.15069586,0.126943827,-0.279876854
13/7/2020,1.134,1.2552,107.26,,2.83655,,,16/7/2020,2.82705,,,2.83655,2.8406,-0.00405,-0.142575512,,1.134,1.1298,0.371747212,,1.2552,1.262,-0.538827258,,107.26,106.89,0.346150248,,-0.142575512,0.371747212,-0.538827258,0.346150248
14/7/2020,1.1396,1.2548,107.23,,2.83325,,,17/7/2020,2.8223,,,2.83325,2.83655,-0.0033,-0.11633851,,1.1396,1.134,0.49382716,,1.2548,1.2552,-0.031867431,,107.23,107.26,-0.02796942,,-0.11633851,0.49382716,-0.031867431,-0.02796942
15/7/2020,1.141,1.258,106.92,,2.81935,,,20/7/2020,2.81555,,,2.81935,2.83325,-0.0139,-0.490602665,,1.141,1.1396,0.122850123,,1.258,1.2548,0.25502072,,106.92,107.23,-0.2890982,,-0.490602665,0.122850123,0.25502072,-0.2890982
16/7/2020,1.1383,1.2549,107.26,,2.82705,,,21/7/2020,2.81655,,,2.82705,2.81935,0.0077,0.273112597,,1.1383,1.141,-0.236634531,,1.2549,1.258,-0.246422893,,107.26,106.92,0.317994762,,0.273112597,-0.236634531,-0.246422893,0.317994762
17/7/2020,1.1426,1.2565,106.99,,2.8223,,,22/7/2020,2.79705,,,2.8223,2.82705,-0.00475,-0.168019667,,1.1426,1.1383,0.377756303,,1.2565,1.2549,0.127500199,,106.99,107.26,-0.251724781,,-0.168019667,0.377756303,0.127500199,-0.251724781
20/7/2020,1.1444,1.266,107.24,,2.81555,,,23/7/2020,2.78845,,,2.81555,2.8223,-0.00675,-0.239166637,,1.1444,1.1426,0.157535445,,1.266,1.2565,0.756068444,,107.24,106.99,0.233666698,,-0.239166637,0.157535445,0.756068444,0.233666698
21/7/2020,1.1526,1.2728,106.76,,2.81655,,,24/7/2020,2.7851,,,2.81655,2.81555,0.001,0.035517039,,1.1526,1.1444,0.716532681,,1.2728,1.266,0.537124803,,106.76,107.24,-0.447594181,,0.035517039,0.716532681,0.537124803,-0.447594181
22/7/2020,1.1568,1.2732,107.14,,2.79705,,,27/7/2020,2.7583,,,2.79705,2.81655,-0.0195,-0.692336369,,1.1568,1.1526,0.364393545,,1.2732,1.2728,0.031426776,,107.14,106.76,0.355938554,,-0.692336369,0.364393545,0.031426776,0.355938554
23/7/2020,1.1594,1.2739,106.85,,2.78845,,,28/7/2020,2.75435,,,2.78845,2.79705,-0.0086,-0.307466795,,1.1594,1.1568,0.224757953,,1.2739,1.2732,0.054979579,,106.85,107.14,-0.270673885,,-0.307466795,0.224757953,0.054979579,-0.270673885
24/7/2020,1.1654,1.2789,106.12,,2.7851,,,29/7/2020,2.75265,,,2.7851,2.78845,-0.00335,-0.120138428,,1.1654,1.1594,0.517509056,,1.2789,1.2739,0.392495486,,106.12,106.85,-0.683200749,,-0.120138428,0.517509056,0.392495486,-0.683200749
27/7/2020,1.1751,1.2881,105.37,,2.7583,,,30/7/2020,2.74975,,,2.7583,2.7851,-0.0268,-0.962263473,,1.1751,1.1654,0.832332246,,1.2881,1.2789,0.719368207,,105.37,106.12,-0.706747079,,-0.962263473,0.832332246,0.719368207,-0.706747079
28/7/2020,1.1714,1.293,105.08,,2.75435,,,31/7/2020,2.74975,,,2.75435,2.7583,-0.00395,-0.143204147,,1.1714,1.1751,-0.31486682,,1.293,1.2881,0.380405248,,105.08,105.37,-0.275220651,,-0.143204147,-0.31486682,0.380405248,-0.275220651
29/7/2020,1.179,1.2995,104.91,,2.75265,,,3/8/2020,2.7538,,,2.75265,2.75435,-0.0017,-0.061720551,,1.179,1.1714,0.648796312,,1.2995,1.293,0.502706883,,104.91,105.08,-0.1617815,,-0.061720551,0.648796312,0.502706883,-0.1617815
30/7/2020,1.1846,1.3093,104.72,,2.74975,,,4/8/2020,2.74515,,,2.74975,2.75265,-0.0029,-0.105353023,,1.1846,1.179,0.474978796,,1.3093,1.2995,0.754136206,,104.72,104.91,-0.181107616,,-0.105353023,0.474978796,0.754136206,-0.181107616
31/7/2020,1.1774,1.3088,105.88,,2.74975,,,5/8/2020,2.7348,,,2.74975,2.74975,0,0,,1.1774,1.1846,-0.607800101,,1.3088,1.3093,-0.038188345,,105.88,104.72,1.107715814,,0,-0.607800101,-0.038188345,1.107715814
3/8/2020,1.1761,1.3072,105.94,,2.7538,,,6/8/2020,2.7333,,,2.7538,2.74975,0.00405,0.147286117,,1.1761,1.1774,-0.110412774,,1.3072,1.3088,-0.122249389,,105.94,105.88,0.056667926,,0.147286117,-0.110412774,-0.122249389,0.056667926
4/8/2020,1.18,1.306,105.7,,2.74515,,,7/8/2020,2.7389,,,2.74515,2.7538,-0.00865,-0.31411141,,1.18,1.1761,0.331604455,,1.306,1.3072,-0.091799266,,105.7,105.94,-0.226543326,,-0.31411141,0.331604455,-0.091799266,-0.226543326
5/8/2020,1.1861,1.3112,105.57,,2.7348,,,10/8/2020,2.75075,,,2.7348,2.74515,-0.01035,-0.377028578,,1.1861,1.18,0.516949153,,1.3112,1.306,0.398162328,,105.57,105.7,-0.122989593,,-0.377028578,0.516949153,0.398162328,-0.122989593
6/8/2020,1.1875,1.3146,105.54,,2.7333,,,11/8/2020,2.7426,,,2.7333,2.7348,-0.0015,-0.054848618,,1.1875,1.1861,0.118033893,,1.3146,1.3112,0.259304454,,105.54,105.57,-0.028417164,,-0.054848618,0.118033893,0.259304454,-0.028417164
7/8/2020,1.1786,1.3051,105.91,,2.7389,,,12/8/2020,2.7476,,,2.7389,2.7333,0.0056,0.204880547,,1.1786,1.1875,-0.749473684,,1.3051,1.3146,-0.722653279,,105.91,105.54,0.35057798,,0.204880547,-0.749473684,-0.722653279,0.35057798
10/8/2020,1.1736,1.307,105.95,,2.75075,,,14/8/2020,2.74225,,,2.75075,2.7389,0.01185,0.432655446,,1.1736,1.1786,-0.42423214,,1.307,1.3051,0.145582714,,105.95,105.91,0.037767916,,0.432655446,-0.42423214,0.145582714,0.037767916
11/8/2020,1.1739,1.3048,106.48,,2.7426,,,17/8/2020,2.7411,,,2.7426,2.75075,-0.00815,-0.296282832,,1.1739,1.1736,0.025562372,,1.3048,1.307,-0.168324407,,106.48,105.95,0.50023596,,-0.296282832,0.025562372,-0.168324407,0.50023596
12/8/2020,1.1782,1.3032,106.89,,2.7476,,,18/8/2020,2.7285,,,2.7476,2.7426,0.005,0.182308758,,1.1782,1.1739,0.366300366,,1.3032,1.3048,-0.122624157,,106.89,106.48,0.385048835,,0.182308758,0.366300366,-0.122624157,0.385048835
13/8/2020,1.1812,1.3063,106.92,,2.74225,,,19/8/2020,2.72385,,,2.74225,2.7476,-0.00535,-0.194715388,,1.1812,1.1782,0.2546257,,1.3063,1.3032,0.237875998,,106.92,106.89,0.028066236,,-0.194715388,0.2546257,0.237875998,0.028066236
14/8/2020,1.1841,1.3084,106.59,,2.74225,,,20/8/2020,2.72385,,,2.74225,2.74225,0,0,,1.1841,1.1812,0.245513038,,1.3084,1.3063,0.160759397,,106.59,106.92,-0.308641975,,0,0.245513038,0.160759397,-0.308641975
17/8/2020,1.1869,1.3102,105.99,,2.7411,,,21/8/2020,2.7442,,,2.7411,2.74225,-0.00115,-0.041936366,,1.1869,1.1841,0.236466515,,1.3102,1.3084,0.137572608,,105.99,106.59,-0.562904588,,-0.041936366,0.236466515,0.137572608,-0.562904588
